alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
3.75000E+001  4.22208E-003  1.25848E+017  2.42995E+002  2.97231E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.82929E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.22727E-027  1.00000E-040  1.02162E-040  9.79849E-016  3.16906E-007  5.02326E-005  2.49884E-010  1.28381E-009  2.00665E-001  3.61294E-009  3.69359E-004  8.70675E-020  3.47285E-011  1.00000E-040  3.09739E-039  4.09648E-025  1.63103E-015  1.87746E-007  4.67334E-023  1.05469E-031  1.00000E-040  1.00000E-040  6.54281E-035  3.95898E-020  3.39231E-020  1.44703E-016  2.20866E-013  7.89335E-038  1.00000E-040  1.28504E-013  5.98700E-036  2.88157E-014  3.55674E-029  7.98909E-001  3.90733E-027  1.60713E-025  3.56685E-026  1.00000E-040  1.13363E-038  6.49409E-026  3.21948E-021  1.54360E-008  7.14885E-016  1.69894E-010  4.24745E-015  3.15600E-008  2.35167E-010  5.77349E-006  7.97215E-009  1.55788E-012  6.11447E-016  3.90247E-010  6.17353E-009  4.11706E-011  3.51524E-016  6.65175E-018  2.93125E-022  2.30515E-013  1.00000E-040  7.02955E-010  5.62714E-018  2.02810E-013  5.79389E-021  1.67705E-020  8.83780E-040  7.34923E-038  1.00000E-040  1.00000E-040  4.78416E-011  1.91468E-037  5.92881E-033  5.33382E-022  8.27415E-022  6.79191E-027  2.93062E-030  1.79539E-030  2.96188E-017  4.88417E-016  3.47916E-014  5.73385E-030  8.03025E-037  1.00000E-040  6.36872E-019  3.79422E-035  6.36293E-022  5.93962E-029  4.22027E-022  1.55936E-023  3.81042E-013  7.78084E-023  1.00000E-040  8.98338E-017  1.00000E-040  1.00000E-040  4.78078E-020  9.56489E-039  1.07022E-027  1.51143E-037  5.94245E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.85000E+001  3.67817E-003  1.08401E+017  2.45762E+002  3.29845E+004  1.00000E-040  1.00000E-040  1.00000E-040  6.79196E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.24934E-027  1.00000E-040  1.02204E-040  2.19051E-015  2.81076E-007  5.03134E-005  3.31506E-010  1.91052E-009  2.00660E-001  3.38137E-009  3.69345E-004  1.08106E-019  3.24305E-011  1.00000E-040  1.18783E-038  7.99727E-025  2.32890E-015  1.59909E-007  3.14807E-023  1.96627E-032  1.00000E-040  1.00000E-040  6.53370E-035  2.46323E-020  2.67359E-020  9.71566E-017  1.22201E-013  7.01687E-038  1.00000E-040  4.26577E-014  1.16235E-035  3.12971E-014  8.75619E-029  7.98914E-001  7.36590E-027  2.44535E-025  5.50605E-026  1.00000E-040  2.21270E-038  9.50615E-026  4.35627E-021  1.76716E-008  6.17509E-016  1.79219E-010  4.31299E-015  2.63361E-008  1.94237E-010  5.43565E-006  7.46180E-009  1.44460E-012  5.89956E-016  3.73943E-010  4.84127E-009  4.13363E-011  2.29653E-016  6.35111E-018  1.84760E-022  1.76655E-013  1.00000E-040  7.11735E-010  8.09970E-018  2.88124E-013  8.47988E-021  2.53795E-020  1.17892E-039  1.23066E-037  1.00000E-040  1.00000E-040  3.89875E-011  1.89826E-037  1.09401E-032  7.17080E-022  1.04633E-021  1.37979E-026  5.23777E-030  4.29279E-030  1.49761E-017  5.50684E-016  2.75355E-014  9.36096E-030  2.62546E-036  1.00000E-040  5.83304E-019  6.36847E-035  8.57820E-022  7.21432E-029  4.21865E-022  1.67157E-023  3.59098E-013  4.71567E-023  1.00000E-040  9.65331E-017  1.00000E-040  1.00000E-040  7.13657E-020  1.64171E-038  1.28536E-027  1.67517E-037  8.08788E-016  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
3.95000E+001  3.20945E-003  9.35344E+016  2.48528E+002  3.69236E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.62166E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.27122E-027  1.00000E-040  1.02247E-040  4.98929E-015  2.48544E-007  5.03837E-005  4.39717E-010  2.85482E-009  2.00655E-001  3.13934E-009  3.69326E-004  1.33018E-019  2.99466E-011  1.00000E-040  4.72776E-038  1.53982E-024  3.28246E-015  1.35302E-007  2.07228E-023  3.33346E-033  1.00000E-040  1.00000E-040  6.52428E-035  1.47562E-020  2.02961E-020  6.28530E-017  6.64547E-014  5.90501E-038  1.00000E-040  1.32667E-014  2.23694E-035  3.39147E-014  2.17300E-028  7.98919E-001  1.38640E-026  3.65276E-025  8.62135E-026  1.00000E-040  3.98639E-038  1.31098E-025  5.62669E-021  1.98426E-008  5.16876E-016  1.87996E-010  4.36233E-015  2.20081E-008  1.60422E-010  5.08877E-006  6.73302E-009  1.32477E-012  5.62317E-016  3.52116E-010  3.71767E-009  4.14019E-011  1.51327E-016  6.10964E-018  1.17875E-022  1.35725E-013  1.00000E-040  7.18881E-010  1.13641E-017  4.03806E-013  1.20814E-020  3.73496E-020  1.53902E-039  1.92263E-037  1.00000E-040  1.00000E-040  3.17508E-011  1.81416E-037  1.92637E-032  9.34894E-022  1.29729E-021  2.76213E-026  8.71946E-030  1.04240E-029  7.19821E-018  6.14778E-016  2.15935E-014  1.54396E-029  8.63201E-036  1.00000E-040  5.37335E-019  1.00106E-034  1.12218E-021  8.16117E-029  4.21595E-022  1.69051E-023  3.31183E-013  2.81084E-023  1.00000E-040  1.03501E-016  1.00000E-040  1.00000E-040  1.05246E-019  2.72608E-038  1.56075E-027  1.84199E-037  1.09820E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.05000E+001  2.80481E-003  8.08426E+016  2.51293E+002  4.09595E+004  1.00000E-040  1.00000E-040  1.00000E-040  3.84854E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.29291E-027  1.00000E-040  1.02292E-040  1.14960E-014  2.19486E-007  5.04437E-005  5.82517E-010  4.27796E-009  2.00650E-001  2.89368E-009  3.69303E-004  1.62124E-019  2.73405E-011  1.00000E-040  1.93982E-037  2.91756E-024  4.56148E-015  1.13817E-007  1.38342E-023  5.42482E-034  1.00000E-040  1.00000E-040  6.51457E-035  8.66654E-021  1.51279E-020  4.05332E-017  3.67756E-014  4.90115E-038  1.00000E-040  3.90199E-015  4.26327E-035  3.66706E-014  5.41371E-028  7.98925E-001  2.60233E-026  5.32951E-025  1.36081E-025  1.00000E-040  6.59111E-038  1.68991E-025  6.90318E-021  2.18980E-008  4.20920E-016  1.95866E-010  4.39635E-015  1.84411E-008  1.32796E-010  4.73573E-006  5.85693E-009  1.19634E-012  5.52872E-016  3.26499E-010  2.78883E-009  4.14207E-011  1.01591E-016  5.92207E-018  7.60667E-023  1.04476E-013  1.00000E-040  7.24668E-010  1.54972E-017  5.57402E-013  1.67021E-020  5.32770E-020  1.92930E-039  2.78885E-037  1.00000E-040  1.00000E-040  2.58588E-011  1.73253E-037  3.21734E-032  1.17889E-021  1.56340E-021  5.43646E-026  1.33498E-029  2.55244E-029  3.36717E-018  6.78730E-016  1.68218E-014  2.55798E-029  2.82802E-035  1.00000E-040  4.97307E-019  1.46096E-034  1.42064E-021  8.53908E-029  4.21135E-022  1.60642E-023  2.96834E-013  1.70457E-023  1.00000E-040  1.10734E-016  1.00000E-040  1.00000E-040  1.52952E-019  4.34987E-038  1.89620E-027  1.99539E-037  1.48487E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.15000E+001  2.45493E-003  6.99879E+016  2.54058E+002  4.52434E+004  1.00000E-040  1.00000E-040  1.00000E-040  9.07604E-026  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.31443E-027  1.00000E-040  1.02339E-040  2.64305E-014  1.93890E-007  5.04938E-005  7.66254E-010  6.40172E-009  2.00645E-001  2.65146E-009  3.69275E-004  1.94594E-019  2.46434E-011  1.00000E-040  7.95563E-037  5.36968E-024  6.20487E-015  9.52074E-008  9.92488E-024  9.24202E-035  1.00000E-040  1.00000E-040  6.50450E-035  5.21884E-021  1.15348E-020  2.75590E-017  2.19147E-014  4.22894E-038  1.00000E-040  1.08891E-015  8.00716E-035  3.95857E-014  1.34185E-027  7.98930E-001  4.85436E-026  7.57530E-025  2.15815E-025  1.00000E-040  9.90002E-038  2.01134E-025  7.96777E-021  2.37789E-008  3.33966E-016  2.02765E-010  4.41628E-015  1.54925E-008  1.11060E-010  4.38430E-006  4.91982E-009  1.05768E-012  5.91884E-016  2.98444E-010  2.03423E-009  4.14173E-011  7.04717E-017  5.75002E-018  4.90771E-023  8.01246E-014  1.00000E-040  7.29341E-010  2.04257E-017  7.52932E-013  2.22565E-020  7.31883E-020  2.27103E-039  3.70993E-037  1.00000E-040  1.00000E-040  2.10706E-011  1.73969E-037  5.01903E-032  1.42762E-021  1.81592E-021  1.03850E-025  1.85120E-029  6.21778E-029  1.61030E-018  7.35579E-016  1.30448E-014  4.21970E-029  9.16805E-035  1.00000E-040  4.59814E-019  1.94477E-034  1.72759E-021  8.16220E-029  4.20349E-022  1.41946E-023  2.56231E-013  1.10656E-023  1.00000E-040  1.18271E-016  1.00000E-040  1.00000E-040  2.16219E-019  6.59151E-038  2.28768E-027  2.11427E-037  1.98853E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.25000E+001  2.15189E-003  6.06884E+016  2.56822E+002  5.04607E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.12680E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.33578E-027  1.00000E-040  1.02387E-040  5.95517E-014  1.71969E-007  5.05339E-005  9.92107E-010  9.50622E-009  2.00640E-001  2.42379E-009  3.69243E-004  2.28546E-019  2.19378E-011  1.00000E-040  3.11814E-036  9.42979E-024  8.18715E-015  7.93872E-008  8.44761E-024  1.99334E-035  1.00000E-040  1.00000E-040  6.49411E-035  3.54425E-021  9.81926E-021  2.18055E-017  1.55040E-014  4.14959E-038  1.00000E-040  2.90875E-016  1.46890E-034  4.26550E-014  3.26443E-027  7.98936E-001  8.94057E-026  1.04813E-024  3.43173E-025  1.00000E-040  1.33131E-037  2.17402E-025  8.53591E-021  2.54216E-008  2.59145E-016  2.09066E-010  4.42341E-015  1.30665E-008  9.48215E-011  4.04329E-006  4.00636E-009  9.10043E-013  7.27712E-016  2.69073E-010  1.43733E-009  4.14027E-011  5.16350E-017  5.54255E-018  3.11185E-023  6.07284E-014  1.00000E-040  7.33102E-010  2.57946E-017  9.86443E-013  2.82950E-020  9.58673E-020  2.44076E-039  4.45296E-037  1.00000E-040  1.00000E-040  1.71856E-011  2.00945E-037  7.15223E-032  1.64207E-021  2.02354E-021  1.89132E-025  2.28507E-029  1.48000E-028  8.68634E-019  7.75453E-016  1.01164E-014  6.84952E-029  2.89257E-034  1.00000E-040  4.20940E-019  2.30345E-034  1.99517E-021  7.01550E-029  4.19049E-022  1.14882E-023  2.11728E-013  8.40593E-024  1.00000E-040  1.26075E-016  1.00000E-040  1.00000E-040  2.92072E-019  9.41627E-038  2.71855E-027  2.17514E-037  2.62001E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.35000E+001  1.88901E-003  5.27076E+016  2.59584E+002  5.66265E+004  1.00000E-040  1.00000E-040  1.00000E-040  4.95215E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.35698E-027  1.00000E-040  1.02437E-040  1.29146E-013  1.53927E-007  5.05641E-005  1.25324E-009  1.39075E-008  2.00634E-001  2.22223E-009  3.69207E-004  2.61514E-019  1.93290E-011  1.00000E-040  1.11786E-035  1.55362E-023  1.03941E-014  6.62671E-008  9.27148E-024  7.48009E-036  1.00000E-040  1.00000E-040  6.48349E-035  2.96972E-021  1.01161E-020  2.18768E-017  1.41451E-014  4.99000E-038  1.00000E-040  7.53741E-017  2.60812E-034  4.58552E-014  7.69692E-027  7.98942E-001  1.61347E-025  1.41363E-024  5.46849E-025  1.00000E-040  1.58380E-037  2.10468E-025  8.39180E-021  2.67811E-008  1.98538E-016  2.15350E-010  4.41958E-015  1.10868E-008  8.31302E-011  3.71618E-006  3.18158E-009  7.58359E-013  1.01812E-015  2.39492E-010  9.82572E-010  4.13817E-011  4.08406E-017  5.26217E-018  1.90837E-023  4.51232E-014  1.04225E-040  7.36121E-010  3.09474E-017  1.24311E-012  3.39756E-020  1.18565E-019  2.33208E-039  4.76452E-037  1.00000E-040  1.00000E-040  1.40351E-011  2.87727E-037  9.12462E-032  1.77610E-021  2.16761E-021  3.22901E-025  2.47989E-029  3.38115E-028  5.79180E-019  7.88733E-016  7.88788E-015  1.08179E-028  8.69111E-034  1.00000E-040  3.77904E-019  2.37436E-034  2.16585E-021  5.37809E-029  4.17031E-022  8.41268E-024  1.67279E-013  8.04583E-024  1.00000E-040  1.34055E-016  1.00000E-040  1.00000E-040  3.70708E-019  1.27421E-037  3.15870E-027  2.16186E-037  3.37436E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.45000E+001  1.66061E-003  4.58468E+016  2.62346E+002  6.31476E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.14583E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.37804E-027  1.00000E-040  1.02487E-040  2.65745E-013  1.39677E-007  5.05852E-005  1.53468E-009  1.99130E-008  2.00628E-001  2.05308E-009  3.69168E-004  2.90781E-019  1.68796E-011  1.00000E-040  3.54352E-035  2.36968E-023  1.26093E-014  5.55655E-008  1.25911E-023  5.89121E-036  1.00000E-040  1.00000E-040  6.47265E-035  2.98865E-021  1.21853E-020  2.68730E-017  1.60075E-014  7.01492E-038  1.00000E-040  1.91064E-017  4.45496E-034  4.91857E-014  1.85587E-026  7.98948E-001  2.83478E-025  1.86449E-024  8.73408E-025  1.00000E-040  1.65877E-037  1.81291E-025  7.52688E-021  2.78466E-008  1.52436E-016  2.22075E-010  4.40716E-015  9.47002E-009  7.46650E-011  3.40103E-006  2.48130E-009  6.10616E-013  1.48076E-015  2.10771E-010  6.50816E-010  4.13567E-011  3.50405E-017  4.90194E-018  1.12113E-023  3.26829E-014  1.25551E-040  7.38539E-010  3.50273E-017  1.49670E-012  3.82179E-020  1.37306E-019  1.94356E-039  4.51751E-037  1.00000E-040  1.00000E-040  1.14791E-011  4.86544E-037  1.02951E-031  1.79445E-021  2.25087E-021  5.09973E-025  2.35731E-029  7.30976E-028  4.65535E-019  7.68636E-016  6.19519E-015  1.65004E-028  2.44272E-033  1.00000E-040  3.30532E-019  2.10351E-034  2.19480E-021  3.72226E-029  4.14127E-022  5.54659E-024  1.26626E-013  9.27431E-024  1.00000E-040  1.42166E-016  1.00000E-040  1.00000E-040  4.36363E-019  1.66089E-037  3.57420E-027  2.07343E-037  4.22611E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.55000E+001  1.46186E-003  3.99392E+016  2.65107E+002  6.93048E+004  1.00000E-040  1.00000E-040  1.00000E-040  2.63477E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.39896E-027  1.00000E-040  1.02539E-040  5.14720E-013  1.28933E-007  5.05981E-005  1.81690E-009  2.77739E-008  2.00622E-001  1.91658E-009  3.69125E-004  3.13949E-019  1.46096E-011  1.00000E-040  9.74187E-035  3.32033E-023  1.45429E-014  4.68751E-008  1.87366E-023  7.27008E-036  1.00000E-040  1.00000E-040  6.46148E-035  3.24788E-021  1.53832E-020  3.60236E-017  1.99538E-014  1.01862E-037  1.00000E-040  4.72710E-018  7.30755E-034  5.26833E-014  8.77880E-026  7.98955E-001  4.83048E-025  2.41460E-024  1.39592E-024  1.00000E-040  1.53239E-037  1.38986E-025  6.15583E-021  2.86379E-008  1.19484E-016  2.29419E-010  4.38857E-015  8.13268E-009  6.81742E-011  3.09520E-006  1.91412E-009  4.75684E-013  2.04129E-015  1.83782E-010  4.19009E-010  4.13288E-011  3.20279E-017  4.48397E-018  6.30045E-024  2.30244E-014  1.50871E-040  7.40470E-010  3.71845E-017  1.71414E-012  4.00125E-020  1.47875E-019  1.39638E-039  3.79276E-037  1.00000E-040  1.00000E-040  9.40373E-012  8.56297E-037  1.02394E-031  1.68725E-021  2.29385E-021  7.39352E-025  1.96994E-029  1.48366E-027  4.07170E-019  7.14062E-016  4.88820E-015  2.42477E-028  6.34658E-033  1.00000E-040  2.81068E-019  1.59880E-034  2.06842E-021  2.44192E-029  4.10244E-022  3.29927E-024  9.21620E-014  1.14026E-023  1.00000E-040  1.50440E-016  1.00000E-040  1.00000E-040  4.72898E-019  2.13308E-037  3.93743E-027  1.92230E-037  5.13126E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.65000E+001  1.28864E-003  3.48496E+016  2.67825E+002  7.77766E+004  1.00000E-040  1.00000E-040  1.00000E-040  6.02060E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.41945E-027  1.00000E-040  1.02593E-040  9.37956E-013  1.21563E-007  5.06035E-005  2.08298E-009  3.76935E-008  2.00616E-001  1.81060E-009  3.69078E-004  3.30722E-019  1.25625E-011  1.00000E-040  2.32074E-034  4.28096E-023  1.59529E-014  3.99333E-008  2.78159E-023  9.76491E-036  1.00000E-040  1.00000E-040  6.45001E-035  3.51470E-021  1.88011E-020  4.82038E-017  2.49635E-014  1.39609E-037  1.00000E-040  1.15106E-018  1.14848E-033  5.63373E-014  1.32320E-024  7.98961E-001  7.95731E-025  3.07245E-024  2.20398E-024  1.00000E-040  1.25754E-037  9.53865E-026  4.60378E-021  2.91931E-008  9.75564E-017  2.37402E-010  4.36640E-015  7.02679E-009  6.28328E-011  2.80271E-006  1.46994E-009  3.60782E-013  2.54242E-015  1.59214E-010  2.64308E-010  4.12992E-011  3.04008E-017  4.05208E-018  3.42328E-024  1.58459E-014  1.80857E-040  7.41997E-010  3.68672E-017  1.86586E-012  3.87950E-020  1.47277E-019  8.65996E-040  2.82352E-037  1.00000E-040  1.00000E-040  7.72613E-012  1.42823E-036  9.01432E-032  1.47355E-021  2.32068E-021  9.85126E-025  1.45903E-029  2.81872E-027  3.59538E-019  6.33441E-016  3.86615E-015  3.43288E-028  1.49409E-032  1.00000E-040  2.33666E-019  1.05218E-034  1.80935E-021  1.68541E-029  4.05477E-022  1.78293E-024  6.49072E-014  1.36596E-023  1.00000E-040  1.58789E-016  1.00000E-040  1.00000E-040  4.72479E-019  2.74723E-037  4.22872E-027  1.73152E-037  6.04504E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.75000E+001  1.13731E-003  3.05068E+016  2.70023E+002  8.59334E+004  1.00000E-040  1.00000E-040  1.00000E-040  1.36548E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.43612E-027  1.00000E-040  1.02648E-040  1.60856E-012  1.17371E-007  5.06023E-005  2.32827E-009  4.98069E-008  2.00610E-001  1.72479E-009  3.69029E-004  3.39741E-019  1.06968E-011  1.00000E-040  4.75386E-034  5.05532E-023  1.65237E-014  3.44748E-008  3.95166E-023  1.25011E-035  1.00000E-040  1.00000E-040  6.43831E-035  3.71201E-021  2.19302E-020  6.27469E-017  3.00710E-014  1.73210E-037  1.00000E-040  2.79455E-019  1.66930E-033  6.01308E-014  2.10774E-023  7.98968E-001  1.24067E-024  3.75354E-024  3.32560E-024  1.00000E-040  9.22524E-038  5.89915E-026  3.15617E-021  2.95593E-008  8.41136E-017  2.45808E-010  4.34310E-015  6.11272E-009  5.84335E-011  2.54260E-006  1.12742E-009  2.68706E-013  2.82758E-015  1.38184E-010  1.65761E-010  4.12692E-011  2.95476E-017  3.68290E-018  1.88185E-024  1.09426E-014  2.06396E-040  7.43121E-010  3.38505E-017  1.91857E-012  3.44337E-020  1.33800E-019  4.69430E-040  1.78997E-037  1.00000E-040  1.00000E-040  6.44518E-012  2.14077E-036  7.05748E-032  1.18490E-021  2.32243E-021  1.19409E-024  9.57271E-030  4.87375E-027  3.18219E-019  5.40363E-016  3.06145E-015  4.64319E-028  3.11010E-032  1.00000E-040  1.99841E-019  6.16384E-035  1.45696E-021  1.37599E-029  4.00046E-022  8.90986E-025  4.43619E-014  1.55470E-023  1.00000E-040  1.67115E-016  1.00000E-040  1.00000E-040  4.33339E-019  3.48466E-037  4.45027E-027  1.52618E-037  6.95793E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
4.85000E+001  1.00447E-003  2.68875E+016  2.70584E+002  9.44520E+004  1.00000E-040  1.00000E-040  1.00000E-040  3.06748E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.44103E-027  1.00000E-040  1.02705E-040  2.58192E-012  1.16097E-007  5.05952E-005  2.56501E-009  6.40218E-008  2.00603E-001  1.64812E-009  3.68977E-004  3.35552E-019  8.91400E-012  1.00000E-040  8.12436E-034  5.36734E-023  1.58446E-014  3.01935E-008  5.33337E-023  1.54891E-035  1.00000E-040  1.00000E-040  6.42629E-035  3.93597E-021  2.53710E-020  8.17028E-017  3.46352E-014  1.92039E-037  1.00000E-040  6.83031E-020  2.06042E-033  6.40885E-014  2.66035E-022  7.98975E-001  1.74158E-024  4.16326E-024  4.61059E-024  1.00000E-040  6.11998E-038  3.33349E-026  2.00289E-021  2.97818E-008  7.65788E-017  2.53911E-010  4.32029E-015  5.34903E-009  5.51759E-011  2.34112E-006  8.62088E-010  1.97926E-013  2.84206E-015  1.21998E-010  1.05219E-010  4.12393E-011  2.94035E-017  3.45005E-018  1.13081E-024  7.98719E-015  2.01603E-040  7.43791E-010  2.85647E-017  1.84469E-012  2.76201E-020  1.09093E-019  2.27040E-040  8.83403E-038  1.00000E-040  1.00000E-040  5.61238E-012  2.78229E-036  4.96317E-032  8.67204E-022  2.22930E-021  1.27615E-024  5.52731E-030  7.14381E-027  2.96610E-019  4.49150E-016  2.43160E-015  6.15199E-028  5.65885E-032  1.00000E-040  1.96388E-019  3.40398E-035  1.06865E-021  1.30905E-029  3.94151E-022  4.29514E-025  2.94398E-014  1.72513E-023  1.00000E-040  1.75420E-016  1.00000E-040  1.00000E-040  3.59333E-019  4.09658E-037  4.63429E-027  1.32439E-037  7.91679E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
